,uv,temp,drain_piezo,humidity,maxdailygust,soilmoisture2,solarradiation
26774,1.0,22.88888888888889,0.0,66.0,8.64217728,20.0,195.66
26775,1.0,22.88888888888889,0.0,65.0,8.64217728,20.0,194.24
26776,1.0,23.000000000000004,0.0,65.0,8.64217728,20.0,156.91
26777,1.0,22.88888888888889,0.0,65.0,8.64217728,20.0,177.03
26778,1.0,23.000000000000004,0.0,64.0,8.64217728,20.0,198.74
26779,1.0,23.22222222222222,0.0,65.0,8.64217728,20.0,187.37
26780,1.0,23.277777777777786,0.0,65.0,8.64217728,20.0,201.74
26781,1.0,23.38888888888889,0.0,63.0,8.64217728,20.0,202.53
26782,1.0,23.22222222222222,0.0,64.0,8.64217728,20.0,200.08
26783,1.0,23.22222222222222,0.0,63.0,8.64217728,20.0,189.58
26784,1.0,23.38888888888889,0.0,64.0,8.64217728,20.0,197.87
26785,1.0,23.38888888888889,0.0,64.0,8.64217728,20.0,188.0
26786,1.0,23.277777777777786,0.0,64.0,8.64217728,20.0,188.48
26787,1.0,23.38888888888889,0.0,63.0,8.64217728,20.0,194.48
26788,2.0,23.5,0.0,63.0,8.64217728,20.0,240.41
26789,1.0,23.5,0.0,63.0,8.64217728,20.0,212.08
26790,1.0,23.5,0.0,63.0,8.64217728,20.0,201.34
26791,2.0,23.5,0.0,63.0,8.64217728,20.0,231.81
26792,2.0,23.61111111111111,0.0,63.0,8.64217728,20.0,242.07
26793,2.0,24.88888888888889,0.0,59.0,8.64217728,20.0,277.98
26794,2.0,24.88888888888889,0.0,59.0,8.64217728,20.0,267.72
26795,2.0,24.88888888888889,0.0,59.0,8.64217728,20.0,283.11
26796,2.0,24.88888888888889,0.0,59.0,8.64217728,20.0,294.79
26797,2.0,24.88888888888889,0.0,58.0,8.64217728,20.0,304.97
26798,2.0,25.11111111111111,0.0,58.0,8.64217728,20.0,285.08
26799,2.0,25.0,0.0,58.0,8.64217728,20.0,300.0
26800,2.0,25.0,0.0,58.0,8.64217728,20.0,287.45
26801,2.0,24.88888888888889,0.0,58.0,8.64217728,20.0,309.31
26802,2.0,24.77777777777777,0.0,59.0,8.64217728,20.0,317.28
26803,2.0,24.77777777777777,0.0,59.0,8.64217728,20.0,317.36
26804,2.0,25.11111111111111,0.0,58.0,8.64217728,20.0,320.52
26805,2.0,25.222222222222225,0.0,58.0,8.64217728,20.0,265.98
26806,3.0,25.222222222222225,0.0,57.0,8.64217728,20.0,327.55
26807,2.0,25.38888888888889,0.0,57.0,8.64217728,20.0,321.86
26808,2.0,25.500000000000004,0.0,57.0,8.64217728,20.0,310.5
26809,2.0,25.72222222222222,0.0,57.0,8.64217728,20.0,322.49
26810,3.0,25.72222222222222,0.0,56.0,8.64217728,20.0,326.36
26811,3.0,25.88888888888889,0.0,55.0,8.64217728,20.0,336.54
26812,3.0,25.77777777777778,0.0,57.0,8.64217728,20.0,342.38
26813,3.0,25.72222222222222,0.0,57.0,8.64217728,20.0,346.72
26814,3.0,26.0,0.0,55.0,8.64217728,20.0,347.59
26815,3.0,26.38888888888889,0.0,54.0,8.64217728,20.0,347.04
26816,2.0,26.611111111111114,0.0,54.0,8.64217728,20.0,313.81
26817,2.0,26.38888888888889,0.0,54.0,8.64217728,20.0,303.47
26818,3.0,26.27777777777777,0.0,56.0,8.64217728,20.0,359.67
26819,3.0,26.27777777777777,0.0,56.0,8.64217728,20.0,369.06
26820,3.0,26.38888888888889,0.0,55.0,8.64217728,20.0,370.88
26821,3.0,26.38888888888889,0.0,56.0,8.64217728,20.0,371.35
26822,3.0,26.38888888888889,0.0,55.0,8.64217728,20.0,350.99
26823,3.0,26.38888888888889,0.0,54.0,8.64217728,20.0,379.72
26824,3.0,26.38888888888889,0.0,54.0,8.64217728,20.0,380.98
26825,3.0,26.5,0.0,54.0,8.64217728,20.0,386.35
26826,3.0,26.5,0.0,53.0,8.64217728,20.0,390.53
26827,3.0,26.611111111111114,0.0,52.0,8.64217728,20.0,392.82
26828,3.0,26.722222222222214,0.0,53.0,8.64217728,20.0,396.76
26829,3.0,26.888888888888893,0.0,52.0,8.64217728,20.0,399.84
26830,3.0,27.0,0.0,52.0,8.64217728,20.0,403.08
26831,3.0,27.0,0.0,52.0,8.64217728,20.0,404.81
26832,3.0,27.0,0.0,52.0,8.64217728,20.0,409.0
26833,3.0,26.77777777777778,0.0,53.0,8.64217728,20.0,410.42
26834,3.0,26.5,0.0,55.0,8.64217728,20.0,414.76
26835,3.0,26.611111111111114,0.0,53.0,8.64217728,20.0,416.26
26836,3.0,26.77777777777778,0.0,52.0,8.64217728,20.0,418.63
26837,3.0,26.77777777777778,0.0,51.0,8.64217728,20.0,421.63
26838,3.0,27.0,0.0,51.0,8.64217728,20.0,421.07
26839,3.0,27.111111111111107,0.0,51.0,8.64217728,20.0,426.2
26840,3.0,27.0,0.0,49.0,8.64217728,20.0,428.65
26841,3.0,26.888888888888893,0.0,51.0,8.64217728,20.0,429.6
26842,4.0,26.722222222222214,0.0,51.0,8.64217728,20.0,431.33
26843,4.0,26.722222222222214,0.0,52.0,8.64217728,20.0,433.23
26844,4.0,26.611111111111114,0.0,52.0,8.64217728,20.0,434.57
26845,4.0,26.77777777777778,0.0,51.0,8.64217728,20.0,437.96
26846,4.0,26.888888888888893,0.0,51.0,8.64217728,20.0,430.86
26847,4.0,27.111111111111107,0.0,50.0,8.64217728,20.0,440.02
26848,4.0,27.0,0.0,50.0,8.64217728,20.0,441.59
26849,4.0,27.0,0.0,51.0,8.64217728,20.0,440.33
26850,4.0,27.111111111111107,0.0,50.0,8.64217728,20.0,447.28
26851,4.0,27.27777777777777,0.0,50.0,8.64217728,20.0,453.35
26852,4.0,27.27777777777777,0.0,50.0,8.64217728,20.0,457.7
26853,4.0,27.27777777777777,0.0,50.0,8.64217728,20.0,459.75
26854,4.0,27.27777777777777,0.0,51.0,8.64217728,20.0,465.67
26855,4.0,27.38888888888889,0.0,50.0,8.64217728,20.0,471.82
26856,4.0,27.38888888888889,0.0,50.0,8.64217728,20.0,476.16
26857,4.0,27.27777777777777,0.0,51.0,8.64217728,20.0,481.93
26858,4.0,27.22222222222222,0.0,50.0,8.64217728,20.0,472.45
26859,4.0,27.27777777777777,0.0,50.0,8.64217728,20.0,476.01
26860,3.0,27.111111111111107,0.0,50.0,8.64217728,20.0,381.14
26861,3.0,27.0,0.0,52.0,8.64217728,20.0,348.46
26862,2.0,26.888888888888893,0.0,51.0,8.64217728,20.0,242.07
26863,4.0,27.0,0.0,51.0,8.64217728,20.0,454.62
26864,3.0,27.22222222222222,0.0,51.0,8.64217728,20.0,348.22
26865,1.0,27.22222222222222,0.0,51.0,8.64217728,20.0,191.32
26866,1.0,27.22222222222222,0.0,52.0,8.64217728,20.0,214.21
26867,3.0,27.22222222222222,0.0,51.0,8.64217728,20.0,337.65
26868,4.0,27.27777777777777,0.0,50.0,8.64217728,20.0,452.17
26869,4.0,27.5,0.0,50.0,8.64217728,20.0,475.14
26870,4.0,27.61111111111111,0.0,50.0,8.64217728,20.0,439.78
26871,2.0,27.722222222222225,0.0,49.0,8.64217728,20.0,298.5
26872,2.0,27.61111111111111,0.0,50.0,8.64217728,20.0,292.74
26873,2.0,27.61111111111111,0.0,50.0,8.64217728,20.0,301.26
26874,3.0,27.61111111111111,0.0,50.0,8.64217728,20.0,361.25
26875,3.0,27.61111111111111,0.0,50.0,8.64217728,20.0,391.32
26876,3.0,27.5,0.0,50.0,8.64217728,20.0,370.4
26877,3.0,27.5,0.0,50.0,8.64217728,20.0,363.06
26878,3.0,27.5,0.0,50.0,8.64217728,20.0,374.43
26879,3.0,27.61111111111111,0.0,50.0,8.64217728,20.0,369.22
26880,3.0,27.61111111111111,0.0,50.0,8.64217728,20.0,372.53
26881,3.0,27.38888888888889,0.0,50.0,8.64217728,20.0,422.97
26882,4.0,27.38888888888889,0.0,50.0,8.64217728,20.0,454.46
26883,4.0,27.38888888888889,0.0,49.0,8.64217728,20.0,517.76
26884,4.0,27.38888888888889,0.0,49.0,8.64217728,20.0,518.15
26885,4.0,27.5,0.0,49.0,8.64217728,20.0,519.26
26886,4.0,27.5,0.0,49.0,8.64217728,20.0,519.18
26887,4.0,27.38888888888889,0.0,49.0,8.64217728,20.0,524.15
26888,4.0,27.27777777777777,0.0,49.0,8.64217728,20.0,526.05
26889,4.0,27.111111111111107,0.0,50.0,8.64217728,20.0,530.94
26890,4.0,27.0,0.0,50.0,8.64217728,20.0,520.6
26891,4.0,27.111111111111107,0.0,48.0,8.64217728,20.0,520.44
26892,4.0,27.22222222222222,0.0,50.0,8.64217728,20.0,528.73
26893,5.0,26.722222222222214,0.0,50.0,8.64217728,20.0,543.25
26894,5.0,26.888888888888893,0.0,50.0,8.64217728,20.0,546.01
26895,5.0,27.27777777777777,0.0,49.0,8.64217728,20.0,543.09
26896,5.0,27.38888888888889,0.0,48.0,8.64217728,19.0,553.28
26897,5.0,27.27777777777777,0.0,48.0,8.64217728,19.0,546.88
26898,5.0,27.22222222222222,0.0,49.0,8.64217728,19.0,541.12
26899,5.0,27.22222222222222,0.0,48.0,8.64217728,19.0,544.36
26900,5.0,27.22222222222222,0.0,46.0,8.64217728,19.0,560.62
26901,5.0,27.27777777777777,0.0,46.0,8.64217728,19.0,546.96
26902,5.0,27.38888888888889,0.0,45.0,8.64217728,19.0,560.38
26903,5.0,27.38888888888889,0.0,47.0,8.64217728,19.0,554.78
26904,5.0,27.5,0.0,46.0,8.64217728,19.0,566.46
26905,5.0,27.27777777777777,0.0,47.0,8.64217728,19.0,555.8
26906,5.0,27.111111111111107,0.0,46.0,8.64217728,19.0,553.51
26907,4.0,27.111111111111107,0.0,46.0,8.64217728,19.0,532.91
26908,5.0,27.22222222222222,0.0,47.0,8.64217728,19.0,576.32
26909,5.0,27.5,0.0,47.0,8.64217728,19.0,574.9
26910,5.0,27.5,0.0,48.0,8.64217728,19.0,567.25
26911,5.0,27.38888888888889,0.0,48.0,8.64217728,19.0,572.38
26912,5.0,27.61111111111111,0.0,47.0,8.64217728,19.0,578.14
26913,5.0,27.5,0.0,48.0,8.64217728,19.0,575.22
26914,5.0,27.61111111111111,0.0,48.0,8.64217728,19.0,586.27
26915,5.0,27.722222222222225,0.0,48.0,8.64217728,19.0,578.85
26916,5.0,27.722222222222225,0.0,46.0,9.36638208,19.0,551.54
26917,4.0,27.722222222222225,0.0,46.0,10.79869824,19.0,534.96
26918,5.0,27.5,0.0,47.0,10.79869824,19.0,583.82
26919,5.0,27.5,0.0,44.0,10.79869824,19.0,603.55
26920,5.0,27.27777777777777,0.0,44.0,10.79869824,19.0,578.22
26921,5.0,27.0,0.0,45.0,10.79869824,19.0,547.83
26922,4.0,27.0,0.0,46.0,10.79869824,19.0,529.6
26923,5.0,27.0,0.0,46.0,10.79869824,19.0,572.3
26924,5.0,26.888888888888893,0.0,47.0,10.79869824,19.0,619.42
26925,5.0,27.0,0.0,46.0,10.79869824,19.0,621.39
26926,4.0,27.111111111111107,0.0,46.0,10.79869824,19.0,524.39
26927,5.0,27.27777777777777,0.0,46.0,10.79869824,19.0,594.32
26928,5.0,27.5,0.0,46.0,10.79869824,19.0,614.68
26929,5.0,27.88888888888889,0.0,45.0,10.79869824,19.0,555.88
26930,5.0,27.88888888888889,0.0,45.0,10.79869824,19.0,625.41
26931,5.0,27.77777777777778,0.0,46.0,10.79869824,19.0,604.66
26932,5.0,27.722222222222225,0.0,45.0,10.79869824,19.0,603.0
26933,5.0,27.722222222222225,0.0,45.0,10.79869824,19.0,588.79
26934,5.0,27.722222222222225,0.0,44.0,10.79869824,19.0,632.36
26935,5.0,27.88888888888889,0.0,44.0,10.79869824,19.0,538.52
26936,5.0,28.000000000000004,0.0,44.0,10.79869824,19.0,587.53
26937,5.0,28.000000000000004,0.0,45.0,10.79869824,19.0,606.55
26938,5.0,28.22222222222222,0.0,44.0,10.79869824,30.0,573.16
26939,5.0,28.38888888888889,0.0,44.0,10.79869824,32.0,538.28
26940,5.0,28.5,0.0,44.0,10.79869824,31.0,638.75
26941,5.0,28.61111111111111,0.0,43.0,10.79869824,30.0,632.75
26942,5.0,28.22222222222222,0.0,44.0,10.79869824,30.0,622.65
26943,5.0,27.88888888888889,0.0,44.0,10.79869824,30.0,560.69
26944,5.0,27.77777777777778,0.0,45.0,10.79869824,30.0,557.77
26945,4.0,27.5,0.0,46.0,10.79869824,30.0,532.52
26946,6.0,27.27777777777777,0.0,45.0,10.79869824,29.0,670.01
26947,5.0,27.38888888888889,0.0,45.0,10.79869824,29.0,592.42
26948,5.0,27.722222222222225,0.0,44.0,10.79869824,29.0,642.15
26949,5.0,27.722222222222225,0.0,44.0,10.79869824,29.0,631.25
26950,6.0,27.88888888888889,0.0,43.0,10.79869824,29.0,655.01
26951,5.0,27.88888888888889,0.0,43.0,10.79869824,29.0,641.59
26952,5.0,27.77777777777778,0.0,43.0,12.24710784,29.0,591.95
26953,5.0,27.5,0.0,44.0,12.24710784,29.0,643.41
26954,6.0,27.61111111111111,0.0,43.0,12.24710784,29.0,647.91
26955,5.0,27.77777777777778,0.0,42.0,12.24710784,29.0,555.09
26956,4.0,28.000000000000004,0.0,42.0,12.24710784,28.0,524.86
26957,5.0,28.22222222222222,0.0,41.0,12.24710784,28.0,557.46
26958,5.0,28.111111111111107,0.0,43.0,12.24710784,28.0,544.59
26959,5.0,28.22222222222222,0.0,42.0,12.24710784,28.0,628.1
26960,5.0,28.22222222222222,0.0,42.0,12.24710784,28.0,639.62
26961,6.0,28.38888888888889,0.0,42.0,12.24710784,28.0,646.65
26962,6.0,28.61111111111111,0.0,41.0,12.24710784,28.0,672.3
26963,6.0,28.72222222222222,0.0,42.0,12.24710784,28.0,679.08
26964,5.0,28.38888888888889,0.0,43.0,12.24710784,28.0,619.97
26965,5.0,28.27777777777778,0.0,42.0,12.24710784,28.0,558.88
26966,4.0,28.22222222222222,0.0,42.0,12.24710784,28.0,525.02
26967,5.0,28.22222222222222,0.0,43.0,12.24710784,28.0,559.43
26968,6.0,28.22222222222222,0.0,43.0,12.24710784,28.0,679.16
26969,6.0,28.5,0.0,42.0,12.24710784,28.0,651.3
26970,6.0,28.72222222222222,0.0,41.0,12.24710784,28.0,646.72
26971,6.0,28.88888888888889,0.0,40.0,12.24710784,28.0,671.98
26972,6.0,28.72222222222222,0.0,42.0,12.24710784,28.0,677.98
26973,6.0,28.38888888888889,0.0,42.0,12.24710784,28.0,678.22
26974,6.0,28.5,0.0,42.0,12.24710784,28.0,679.16
26975,6.0,28.61111111111111,0.0,41.0,12.24710784,28.0,677.51
26976,6.0,28.61111111111111,0.0,42.0,12.24710784,28.0,651.22
26977,6.0,28.5,0.0,41.0,12.24710784,28.0,660.77
26978,5.0,28.61111111111111,0.0,41.0,12.24710784,28.0,613.42
26979,5.0,28.27777777777778,0.0,42.0,12.24710784,28.0,644.44
26980,6.0,27.77777777777778,0.0,44.0,12.24710784,27.0,660.46
26981,6.0,27.77777777777778,0.0,43.0,12.24710784,27.0,676.48
26982,6.0,27.722222222222225,0.0,43.0,12.24710784,27.0,683.9
26983,6.0,27.722222222222225,0.0,44.0,12.24710784,27.0,684.14
26984,6.0,27.77777777777778,0.0,44.0,12.24710784,27.0,659.75
26985,6.0,27.77777777777778,0.0,44.0,12.24710784,27.0,659.67
26986,6.0,28.000000000000004,0.0,44.0,12.24710784,27.0,669.14
26987,6.0,28.22222222222222,0.0,45.0,12.24710784,27.0,659.98
26988,6.0,28.38888888888889,0.0,44.0,12.24710784,27.0,655.96
26989,6.0,28.27777777777778,0.0,44.0,12.24710784,27.0,662.12
26990,6.0,28.22222222222222,0.0,45.0,12.24710784,27.0,676.87
26991,6.0,28.000000000000004,0.0,45.0,12.24710784,27.0,686.35
26992,6.0,27.88888888888889,0.0,44.0,12.24710784,27.0,681.53
26993,6.0,27.88888888888889,0.0,44.0,12.24710784,27.0,676.64
26994,6.0,28.111111111111107,0.0,43.0,12.24710784,27.0,702.29
26995,6.0,28.27777777777778,0.0,43.0,12.24710784,27.0,705.76
26996,6.0,28.38888888888889,0.0,42.0,12.24710784,27.0,692.9
26997,6.0,28.22222222222222,0.0,43.0,12.24710784,27.0,700.0
26998,6.0,28.27777777777778,0.0,42.0,12.24710784,27.0,700.32
26999,6.0,28.5,0.0,42.0,12.24710784,27.0,703.08
27000,6.0,28.5,0.0,42.0,12.24710784,27.0,706.39
27001,6.0,28.61111111111111,0.0,42.0,12.24710784,27.0,690.92
27002,6.0,28.61111111111111,0.0,42.0,12.24710784,27.0,678.85
27003,6.0,28.61111111111111,0.0,41.0,12.24710784,27.0,692.58
27004,6.0,28.77777777777777,0.0,40.0,12.24710784,27.0,719.02
27005,6.0,28.77777777777777,0.0,40.0,12.24710784,27.0,709.16
27006,6.0,28.88888888888889,0.0,40.0,12.24710784,27.0,688.16
27007,5.0,28.88888888888889,0.0,40.0,12.24710784,27.0,638.2
27008,6.0,28.88888888888889,0.0,40.0,12.24710784,27.0,655.72
27009,6.0,28.27777777777778,0.0,41.0,12.24710784,27.0,716.42
27010,6.0,28.5,0.0,40.0,12.24710784,27.0,708.92
27011,6.0,28.61111111111111,0.0,40.0,12.24710784,27.0,715.86
27012,6.0,28.61111111111111,0.0,40.0,16.20609408,38.0,711.84
27013,6.0,28.61111111111111,0.0,39.0,16.20609408,38.0,704.58
27014,6.0,28.61111111111111,0.0,39.0,16.20609408,37.0,724.47
27015,6.0,28.61111111111111,0.0,40.0,16.20609408,37.0,725.1
27016,6.0,28.72222222222222,0.0,41.0,16.20609408,37.0,731.57
27017,6.0,28.88888888888889,0.0,39.0,16.20609408,37.0,710.81
27018,6.0,29.0,0.0,39.0,16.20609408,37.0,705.05
27019,6.0,28.77777777777777,0.0,39.0,16.20609408,37.0,718.78
27020,6.0,28.61111111111111,0.0,40.0,16.20609408,37.0,709.16
27021,6.0,28.38888888888889,0.0,40.0,16.20609408,37.0,652.96
27022,6.0,28.5,0.0,40.0,16.20609408,37.0,677.9
27023,6.0,28.72222222222222,0.0,40.0,16.20609408,36.0,709.47
27024,6.0,28.77777777777777,0.0,39.0,16.20609408,36.0,715.39
27025,6.0,28.77777777777777,0.0,39.0,16.20609408,36.0,718.78
27026,6.0,28.88888888888889,0.0,40.0,16.20609408,36.0,721.7
27027,6.0,29.0,0.0,39.0,16.20609408,36.0,720.44
27028,6.0,29.111111111111114,0.0,39.0,16.20609408,36.0,719.65
27029,6.0,29.0,0.0,39.0,16.20609408,36.0,719.73
27030,6.0,29.0,0.0,39.0,16.20609408,36.0,718.94
27031,6.0,29.222222222222214,0.0,40.0,16.20609408,36.0,715.94
27032,6.0,29.27777777777778,0.0,39.0,16.20609408,36.0,719.18
27033,6.0,29.5,0.0,39.0,16.20609408,36.0,719.49
27034,6.0,29.72222222222222,0.0,38.0,16.20609408,36.0,717.68
27035,6.0,29.611111111111107,0.0,39.0,16.20609408,36.0,717.05
27036,6.0,29.5,0.0,39.0,16.20609408,36.0,704.74
27037,6.0,29.611111111111107,0.0,39.0,16.20609408,36.0,714.13
27038,6.0,29.611111111111107,0.0,39.0,16.20609408,36.0,716.97
27039,6.0,29.77777777777777,0.0,39.0,16.20609408,36.0,718.15
27040,6.0,30.0,0.0,39.0,16.20609408,36.0,720.21
27041,6.0,30.0,0.0,39.0,16.20609408,36.0,719.81
27042,6.0,30.0,0.0,39.0,16.20609408,36.0,716.65
27043,6.0,30.11111111111111,0.0,38.0,16.20609408,36.0,717.84
27044,6.0,29.77777777777777,0.0,39.0,16.20609408,36.0,719.1
27045,6.0,29.77777777777777,0.0,39.0,19.7949312,36.0,719.34
27046,6.0,29.388888888888893,0.0,40.0,19.7949312,36.0,722.18
27047,6.0,29.388888888888893,0.0,40.0,19.7949312,36.0,723.76
27048,6.0,29.27777777777778,0.0,41.0,19.7949312,36.0,723.6
27049,6.0,29.27777777777778,0.0,41.0,19.7949312,36.0,725.18
27050,6.0,29.222222222222214,0.0,41.0,19.7949312,36.0,725.73
27051,6.0,28.88888888888889,0.0,42.0,19.7949312,36.0,725.97
27052,6.0,29.0,0.0,41.0,19.7949312,35.0,725.02
27053,6.0,29.111111111111114,0.0,41.0,19.7949312,35.0,725.26
27054,6.0,29.388888888888893,0.0,41.0,19.7949312,35.0,724.47
27055,6.0,29.5,0.0,42.0,19.7949312,35.0,722.73
27056,6.0,29.27777777777778,0.0,42.0,19.7949312,35.0,722.65
27057,6.0,29.388888888888893,0.0,42.0,19.7949312,35.0,723.2
27058,6.0,29.27777777777778,0.0,42.0,19.7949312,35.0,724.15
27059,6.0,29.27777777777778,0.0,42.0,19.7949312,35.0,724.39
27060,6.0,29.388888888888893,0.0,42.0,19.7949312,35.0,726.36
27061,6.0,29.388888888888893,0.0,42.0,19.7949312,35.0,726.84
27062,6.0,29.111111111111114,0.0,43.0,19.7949312,35.0,723.28
27063,6.0,28.88888888888889,0.0,43.0,19.7949312,35.0,722.42
27064,6.0,29.0,0.0,43.0,19.7949312,35.0,721.86
27065,6.0,29.0,0.0,43.0,19.7949312,35.0,724.63
27066,6.0,29.0,0.0,43.0,19.7949312,35.0,725.02
27067,6.0,29.0,0.0,43.0,19.7949312,35.0,723.44
27068,6.0,29.111111111111114,0.0,42.0,19.7949312,35.0,722.26
27069,6.0,29.111111111111114,0.0,43.0,19.7949312,35.0,726.2
27070,6.0,28.77777777777777,0.0,43.0,19.7949312,35.0,724.63
27071,6.0,28.77777777777777,0.0,43.0,19.7949312,35.0,724.47
27072,6.0,29.0,0.0,43.0,19.7949312,35.0,729.68
27073,6.0,29.222222222222214,0.0,42.0,19.7949312,35.0,710.97
27074,6.0,29.111111111111114,0.0,43.0,19.7949312,35.0,733.54
27075,6.0,28.88888888888889,0.0,42.0,19.7949312,35.0,735.36
27076,6.0,29.0,0.0,43.0,19.7949312,35.0,695.5
27077,6.0,28.88888888888889,0.0,43.0,19.7949312,35.0,742.38
27078,6.0,29.222222222222214,0.0,41.0,19.7949312,35.0,707.97
27079,6.0,29.27777777777778,0.0,41.0,19.7949312,35.0,681.85
27080,6.0,29.222222222222214,0.0,42.0,19.7949312,35.0,666.3
27081,6.0,29.222222222222214,0.0,42.0,19.7949312,35.0,734.81
27082,6.0,29.27777777777778,0.0,42.0,19.7949312,35.0,698.18
27083,6.0,29.27777777777778,0.0,41.0,19.7949312,35.0,736.07
27084,5.0,29.388888888888893,0.0,41.0,19.7949312,35.0,621.78
27085,6.0,29.27777777777778,0.0,41.0,19.7949312,35.0,658.09
27086,5.0,29.27777777777778,0.0,41.0,19.7949312,35.0,617.68
27087,5.0,29.27777777777778,0.0,41.0,19.7949312,35.0,604.97
27088,6.0,29.388888888888893,0.0,42.0,19.7949312,34.0,661.88
27089,5.0,29.388888888888893,0.0,42.0,19.7949312,34.0,543.8
27090,5.0,29.388888888888893,0.0,42.0,19.7949312,34.0,635.12
27091,6.0,29.388888888888893,0.0,42.0,19.7949312,34.0,680.35
27092,5.0,29.5,0.0,41.0,19.7949312,34.0,614.44
27093,5.0,29.611111111111107,0.0,41.0,19.7949312,34.0,627.47
27094,6.0,29.611111111111107,0.0,40.0,19.7949312,34.0,659.27
27095,5.0,29.611111111111107,0.0,41.0,19.7949312,34.0,601.26
27096,6.0,29.611111111111107,0.0,41.0,19.7949312,34.0,667.09
27097,6.0,29.72222222222222,0.0,41.0,19.7949312,34.0,665.19
27098,6.0,29.77777777777777,0.0,40.0,19.7949312,34.0,695.11
27099,5.0,30.0,0.0,41.0,19.7949312,34.0,586.42
27100,5.0,30.11111111111111,0.0,40.0,19.7949312,34.0,556.59
27101,4.0,30.11111111111111,0.0,41.0,19.7949312,34.0,510.1
27102,5.0,29.72222222222222,0.0,41.0,19.7949312,34.0,579.08
27103,5.0,29.72222222222222,0.0,41.0,19.7949312,34.0,616.1
27104,6.0,29.611111111111107,0.0,41.0,19.7949312,34.0,696.76
27105,4.0,29.5,0.0,42.0,19.7949312,34.0,531.41
27106,5.0,29.611111111111107,0.0,41.0,19.7949312,34.0,572.93
27107,4.0,29.88888888888889,0.0,41.0,19.7949312,34.0,501.18
27108,6.0,30.0,0.0,41.0,19.7949312,34.0,654.46
27109,6.0,29.77777777777777,0.0,41.0,19.7949312,34.0,676.48
27110,6.0,29.77777777777777,0.0,42.0,19.7949312,34.0,701.82
27111,6.0,30.11111111111111,0.0,41.0,19.7949312,34.0,723.05
27112,6.0,30.222222222222225,0.0,41.0,19.7949312,34.0,707.18
27113,6.0,30.11111111111111,0.0,41.0,19.7949312,34.0,743.96
27114,6.0,30.11111111111111,0.0,41.0,19.7949312,34.0,745.54
27115,6.0,30.11111111111111,0.0,41.0,19.7949312,34.0,727.55
27116,6.0,30.0,0.0,41.0,19.7949312,34.0,718.31
27117,6.0,30.0,0.0,41.0,19.7949312,34.0,708.13
27118,6.0,29.88888888888889,0.0,42.0,19.7949312,34.0,702.05
27119,6.0,29.77777777777777,0.0,42.0,19.7949312,34.0,698.42
27120,6.0,29.77777777777777,0.0,42.0,19.7949312,34.0,693.84
27121,6.0,30.0,0.0,41.0,19.7949312,34.0,691.79
27122,6.0,30.11111111111111,0.0,41.0,19.7949312,34.0,689.66
27123,6.0,30.11111111111111,0.0,41.0,19.7949312,34.0,674.43
27124,6.0,30.11111111111111,0.0,42.0,19.7949312,34.0,666.93
27125,6.0,30.11111111111111,0.0,42.0,19.7949312,34.0,667.96
27126,6.0,29.72222222222222,0.0,43.0,19.7949312,34.0,679.01
27127,6.0,29.72222222222222,0.0,43.0,19.7949312,34.0,686.5
27128,6.0,29.88888888888889,0.0,42.0,19.7949312,34.0,682.64
27129,6.0,29.88888888888889,0.0,42.0,19.7949312,34.0,685.56
27130,6.0,29.88888888888889,0.0,42.0,19.7949312,34.0,683.98
27131,6.0,29.88888888888889,0.0,43.0,19.7949312,34.0,686.42
27132,6.0,30.222222222222225,0.0,42.0,19.7949312,34.0,683.43
27133,6.0,30.222222222222225,0.0,42.0,19.7949312,34.0,681.69
27134,6.0,30.222222222222225,0.0,42.0,19.7949312,34.0,678.37
27135,6.0,30.27777777777778,0.0,42.0,19.7949312,33.0,674.9
27136,6.0,30.11111111111111,0.0,42.0,19.7949312,33.0,668.67
27137,6.0,30.0,0.0,42.0,19.7949312,33.0,670.88
27138,5.0,29.88888888888889,0.0,42.0,19.7949312,33.0,616.42
27139,5.0,29.88888888888889,0.0,42.0,19.7949312,33.0,611.6
27140,5.0,29.88888888888889,0.0,43.0,19.7949312,33.0,631.18
27141,5.0,30.0,0.0,42.0,19.7949312,33.0,639.38
27142,5.0,30.0,0.0,42.0,19.7949312,33.0,572.53
27143,4.0,30.11111111111111,0.0,42.0,19.7949312,33.0,466.3
27144,3.0,30.11111111111111,0.0,42.0,19.7949312,33.0,406.24
27145,2.0,30.0,0.0,43.0,19.7949312,33.0,274.11
27146,1.0,30.0,0.0,43.0,19.7949312,33.0,182.0
27147,2.0,30.0,0.0,42.0,19.7949312,33.0,222.26
27148,2.0,30.11111111111111,0.0,42.0,19.7949312,33.0,270.56
27149,2.0,30.11111111111111,0.0,42.0,19.7949312,33.0,285.56
27150,2.0,29.77777777777777,0.0,42.0,19.7949312,33.0,272.22
27151,2.0,29.77777777777777,0.0,43.0,19.7949312,33.0,218.63
27152,2.0,29.72222222222222,0.0,43.0,19.7949312,33.0,252.96
27153,2.0,29.5,0.0,43.0,19.7949312,33.0,291.95
27154,2.0,29.72222222222222,0.0,43.0,19.7949312,33.0,317.28
27155,3.0,29.77777777777777,0.0,42.0,19.7949312,33.0,370.24
27156,3.0,29.611111111111107,0.0,43.0,19.7949312,33.0,325.57
27157,3.0,29.611111111111107,0.0,43.0,19.7949312,33.0,411.92
27158,3.0,29.611111111111107,0.0,43.0,19.7949312,33.0,424.47
